status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,new_reaction_count,postive_reactions,negative_reactions,interesting
354,1,3081,515,10,0,505,9,0,1,0,0,10,514,1,0.019417475728155338
355,1,3080,377,5,0,365,10,2,0,0,0,12,377,0,0.013262599469496022
356,1,3079,1186,37,1,1161,19,6,0,0,0,25,1186,0,0.03204047217537943
357,3,3673,591,560,49,498,84,3,4,1,1,93,585,6,1.0304568527918783
358,1,3575,424,8,1,411,13,0,0,0,0,13,424,0,0.02122641509433962
359,1,3560,119,16,0,105,0,0,0,8,6,14,105,14,0.13445378151260504
360,1,3563,67,9,0,66,1,0,0,0,0,1,67,0,0.13432835820895522
361,1,3562,439,10,3,424,15,0,0,0,0,15,439,0,0.029612756264236904
362,2,3562,1043,117,24,984,58,1,0,0,0,59,1043,0,0.13518696069031638
363,1,3561,690,10,0,667,21,2,0,0,0,23,690,0,0.014492753623188406
364,2,3258,84,7,1,84,0,0,0,0,0,0,84,0,0.09523809523809523
365,1,3045,491,16,0,478,11,2,0,0,0,13,491,0,0.032586558044806514
366,1,2910,63,1,0,61,0,2,0,0,0,2,63,0,0.015873015873015872
367,0,2886,46,3,1,46,0,0,0,0,0,0,46,0,0.08695652173913043
368,1,2825,320,17,0,309,9,1,1,0,0,11,319,1,0.053125
369,3,2780,51,8,6,51,0,0,0,0,0,0,51,0,0.27450980392156865
370,1,2756,85,9,2,83,2,0,0,0,0,2,85,0,0.12941176470588237
371,1,2755,99,13,0,98,1,0,0,0,0,1,99,0,0.13131313131313133
372,1,2686,213,13,1,212,1,0,0,0,0,1,213,0,0.06572769953051644
373,1,2671,156,12,0,154,2,0,0,0,0,2,156,0,0.07692307692307693
374,3,2655,204,128,4,184,17,0,2,1,0,20,201,3,0.6470588235294118
375,1,2654,246,8,0,241,3,2,0,0,0,5,246,0,0.032520325203252036
376,1,2629,225,2,0,219,6,0,0,0,0,6,225,0,0.008888888888888889
377,3,2628,256,427,30,191,62,1,2,0,0,65,254,2,1.78515625
378,1,2627,146,1,0,142,2,2,0,0,0,4,146,0,0.00684931506849315
379,1,2607,212,0,1,206,5,0,1,0,0,6,211,1,0.0047169811320754715
380,1,2586,229,3,0,225,4,0,0,0,0,4,229,0,0.013100436681222707
381,1,2566,66,2,0,64,1,1,0,0,0,2,66,0,0.030303030303030304
382,1,2565,158,0,0,157,1,0,0,0,0,1,158,0,0.0
383,1,2552,301,7,0,288,6,6,0,1,0,13,300,1,0.023255813953488372
384,3,2551,88,1,0,87,1,0,0,0,0,1,88,0,0.011363636363636364
385,3,2550,148,54,2,126,18,4,0,0,0,22,148,0,0.3783783783783784
386,1,3027,398,11,0,390,4,4,0,0,0,8,398,0,0.02763819095477387
387,1,3028,89,4,0,86,3,0,0,0,0,3,89,0,0.0449438202247191
388,1,3028,151,0,0,146,3,2,0,0,0,5,151,0,0.0
389,1,3008,155,5,0,152,2,0,1,0,0,3,154,1,0.03225806451612903
390,3,3009,109,13,0,104,5,0,0,0,0,5,109,0,0.11926605504587157
391,3,2996,117,16,0,104,11,2,0,0,0,13,117,0,0.13675213675213677
392,3,2995,112,7,0,101,11,0,0,0,0,11,112,0,0.0625
393,1,2994,132,3,0,123,5,4,0,0,0,9,132,0,0.022727272727272728
394,1,2993,149,3,0,142,5,2,0,0,0,7,149,0,0.020134228187919462
395,1,2991,274,9,0,260,11,2,1,0,0,14,273,1,0.032846715328467155
396,3,2990,195,95,5,162,30,0,3,0,0,33,192,3,0.5128205128205128
397,3,2992,138,25,2,125,11,2,0,0,0,13,138,0,0.1956521739130435
398,3,2973,627,266,8,519,105,2,0,1,0,108,626,1,0.4370015948963317
399,1,2732,289,23,0,279,7,3,0,0,0,10,289,0,0.07958477508650519
400,1,2539,209,10,0,204,4,1,0,0,0,5,209,0,0.04784688995215311
401,3,2538,162,75,6,145,16,0,1,0,0,17,161,1,0.5
402,1,449,265,11,0,259,6,0,0,0,0,6,265,0,0.04150943396226415
403,1,422,301,10,0,294,6,1,0,0,0,7,301,0,0.03322259136212625
404,1,374,213,5,0,209,4,0,0,0,0,4,213,0,0.023474178403755867
405,1,373,210,3,0,206,4,0,0,0,0,4,210,0,0.014285714285714285
406,1,333,408,11,0,393,9,6,0,0,0,15,408,0,0.02696078431372549
407,1,212,223,6,0,215,7,1,0,0,0,8,223,0,0.026905829596412557
408,1,211,359,4,0,353,5,1,0,0,0,6,359,0,0.011142061281337047
409,1,185,535,2,0,485,27,0,0,23,0,50,512,23,0.003738317757009346
410,1,169,362,10,0,354,8,0,0,0,0,8,362,0,0.027624309392265192
411,3,143,266,165,10,215,42,3,4,2,0,51,260,6,0.6578947368421053
412,1,125,156,2,0,151,5,0,0,0,0,5,156,0,0.01282051282051282
413,3,124,110,21,0,102,6,1,1,0,0,8,109,1,0.19090909090909092
414,3,105,446,6148,120,352,80,7,5,0,2,94,439,7,14.053811659192824
415,2,104,102,1,0,102,0,0,0,0,0,0,102,0,0.00980392156862745
416,1,107,161,6,0,158,3,0,0,0,0,3,161,0,0.037267080745341616
417,1,106,279,8,0,273,6,0,0,0,0,6,279,0,0.02867383512544803
418,1,87,288,6,0,281,5,2,0,0,0,7,288,0,0.020833333333333332
419,1,44,230,8,0,221,8,1,0,0,0,9,230,0,0.034782608695652174
420,1,43,271,12,0,262,6,3,0,0,0,9,271,0,0.04428044280442804
421,1,42,113,2,1,107,3,2,0,1,0,6,112,1,0.02654867256637168
422,3,15,256,103,16,205,47,1,2,0,1,51,253,3,0.46484375
423,1,536,306,4,0,301,3,2,0,0,0,5,306,0,0.013071895424836602
424,1,535,566,10,0,548,4,14,0,0,0,18,566,0,0.0176678445229682
425,1,534,186,1,1,184,0,2,0,0,0,2,186,0,0.010752688172043012
426,3,533,135,9,2,118,10,4,2,1,0,17,132,3,0.08148148148148149
427,3,532,174,195,3,146,18,5,4,1,0,28,169,5,1.1379310344827587
428,3,508,171,84,4,159,10,2,0,0,0,12,171,0,0.5146198830409356
429,1,509,373,8,0,365,5,3,0,0,0,8,373,0,0.021447721179624665
430,1,507,403,5,0,392,8,3,0,0,0,11,403,0,0.01240694789081886
431,1,493,139,14,0,138,1,0,0,0,0,1,139,0,0.10071942446043165
432,1,491,148,16,5,146,1,1,0,0,0,2,148,0,0.14189189189189189
433,1,396,270,8,0,265,4,1,0,0,0,5,270,0,0.02962962962962963
434,1,198,343,8,0,334,7,1,1,0,0,9,342,1,0.023323615160349854
435,1,199,254,5,0,252,2,0,0,0,0,2,254,0,0.01968503937007874
436,1,2374,304,9,6,298,5,1,0,0,0,6,304,0,0.049342105263157895
437,1,2357,437,6,0,433,4,0,0,0,0,4,437,0,0.013729977116704805
438,1,2308,412,4,2,399,13,0,0,0,0,13,412,0,0.014563106796116505
439,1,2224,183,11,0,175,6,2,0,0,0,8,183,0,0.060109289617486336
440,1,2228,353,8,2,342,9,1,1,0,0,11,352,1,0.028328611898016998
441,1,2226,144,14,1,142,2,0,0,0,0,2,144,0,0.10416666666666667
442,1,2225,905,10,5,876,21,8,0,0,0,29,905,0,0.016574585635359115
443,3,2198,151,19,2,129,18,2,1,1,0,22,149,2,0.1390728476821192
444,1,2197,276,4,0,264,8,3,1,0,0,12,275,1,0.014492753623188406
445,1,2166,227,3,4,218,8,1,0,0,0,9,227,0,0.030837004405286344
446,3,2164,340,1201,47,276,55,1,6,1,1,64,332,8,3.6705882352941175
447,1,2139,478,12,0,463,11,4,0,0,0,15,478,0,0.02510460251046025
448,1,2140,189,22,2,185,3,1,0,0,0,4,189,0,0.12698412698412698
449,1,2113,211,7,0,207,4,0,0,0,0,4,211,0,0.03317535545023697
450,1,2114,296,2,0,293,3,0,0,0,0,3,296,0,0.006756756756756757
451,3,2112,113,15,1,100,9,1,1,2,0,13,110,3,0.1415929203539823
452,1,2077,113,2,0,109,4,0,0,0,0,4,113,0,0.017699115044247787
453,3,2076,133,19,2,115,13,4,1,0,0,18,132,1,0.15789473684210525
454,1,2075,223,3,0,213,5,5,0,0,0,10,223,0,0.013452914798206279
455,1,2074,322,8,1,311,8,3,0,0,0,11,322,0,0.027950310559006212
456,1,2082,235,3,0,230,4,0,1,0,0,5,234,1,0.01276595744680851
457,1,2081,163,1,0,160,3,0,0,0,0,3,163,0,0.006134969325153374
458,1,2080,373,4,3,367,5,1,0,0,0,6,373,0,0.01876675603217158
459,3,2079,249,147,8,193,50,2,4,0,0,56,245,4,0.6224899598393574
460,1,2078,129,2,0,123,5,1,0,0,0,6,129,0,0.015503875968992248
461,1,2073,245,7,0,234,6,4,0,1,0,11,244,1,0.02857142857142857
462,1,2072,272,9,0,264,6,2,0,0,0,8,272,0,0.03308823529411765
463,3,2040,239,127,7,189,47,0,3,0,0,50,236,3,0.5606694560669456
464,1,2045,135,9,1,131,3,1,0,0,0,4,135,0,0.07407407407407407
465,1,2044,333,44,0,325,6,2,0,0,0,8,333,0,0.13213213213213212
466,1,2043,96,3,0,94,2,0,0,0,0,2,96,0,0.03125
467,1,2041,210,7,0,203,7,0,0,0,0,7,210,0,0.03333333333333333
468,3,2039,154,72,6,124,24,3,2,1,0,30,151,3,0.5064935064935064
469,1,2038,192,8,0,189,3,0,0,0,0,3,192,0,0.041666666666666664
470,1,1978,152,2,0,151,1,0,0,0,0,1,152,0,0.013157894736842105
471,1,1980,222,3,0,216,6,0,0,0,0,6,222,0,0.013513513513513514
472,1,1979,227,1,0,223,2,2,0,0,0,4,227,0,0.004405286343612335
473,1,1956,542,21,1,521,11,9,1,0,0,21,541,1,0.04059040590405904
474,3,1955,279,274,15,233,42,4,0,0,0,46,279,0,1.03584229390681
475,1,1954,263,8,0,258,3,0,1,1,0,5,261,2,0.030418250950570342
476,3,1874,358,5498,94,294,57,1,5,1,0,64,352,6,15.620111731843576
477,3,1873,65,4,1,65,0,0,0,0,0,0,65,0,0.07692307692307693
478,1,1802,190,11,1,182,5,3,0,0,0,8,190,0,0.06315789473684211
479,1,1781,320,4,1,309,10,1,0,0,0,11,320,0,0.015625
480,1,1757,266,8,0,254,9,3,0,0,0,12,266,0,0.03007518796992481
481,3,2505,452,19013,161,353,92,2,3,2,0,99,447,5,42.42035398230089
482,2,2504,123,23,0,114,0,0,3,6,0,9,114,9,0.18699186991869918
483,3,2506,543,4661,178,397,136,2,6,1,1,146,535,8,8.911602209944752
484,1,2474,278,8,0,267,9,2,0,0,0,11,278,0,0.02877697841726619
485,3,2473,445,432,27,315,124,2,3,0,1,130,441,4,1.0314606741573034
486,1,2478,196,7,8,190,2,4,0,0,0,6,196,0,0.07653061224489796
487,3,2477,607,383,52,446,159,1,0,0,1,161,606,1,0.7166392092257001
488,1,2476,180,4,0,166,12,2,0,0,0,14,180,0,0.022222222222222223
489,1,2475,236,8,0,228,8,0,0,0,0,8,236,0,0.03389830508474576
490,2,2459,93,2,1,90,3,0,0,0,0,3,93,0,0.03225806451612903
491,3,2458,48,6,0,47,1,0,0,0,0,1,48,0,0.125
492,3,2457,245,169,37,205,33,5,2,0,0,40,243,2,0.8408163265306122
493,2,2404,225,12,29,222,2,1,0,0,0,3,225,0,0.18222222222222223
494,1,2378,133,4,2,128,5,0,0,0,0,5,133,0,0.045112781954887216
495,1,2378,170,11,2,159,11,0,0,0,0,11,170,0,0.07647058823529412
496,1,2006,304,13,0,294,9,1,0,0,0,10,304,0,0.04276315789473684
497,1,2005,150,5,0,148,1,1,0,0,0,2,150,0,0.03333333333333333
498,1,1726,387,8,0,375,9,3,0,0,0,12,387,0,0.020671834625323
499,3,1594,564,20990,154,473,82,3,3,3,0,91,558,6,37.48936170212766
500,1,1513,261,36,1,256,5,0,0,0,0,5,261,0,0.1417624521072797
501,1,1488,477,12,0,468,6,3,0,0,0,9,477,0,0.025157232704402517
502,1,1392,154,19,7,153,1,0,0,0,0,1,154,0,0.16883116883116883
503,1,1335,130,13,2,124,3,2,1,0,0,6,129,1,0.11538461538461539
504,1,1219,307,0,0,294,12,0,1,0,0,13,306,1,0.0
505,1,1165,113,12,5,111,2,0,0,0,0,2,113,0,0.1504424778761062
506,1,1124,77,4,2,77,0,0,0,0,0,0,77,0,0.07792207792207792
507,3,1123,38,4,0,37,0,0,1,0,0,1,37,1,0.10526315789473684
508,1,1105,209,9,0,206,2,0,1,0,0,3,208,1,0.0430622009569378
509,1,1682,99,0,3,98,1,0,0,0,0,1,99,0,0.030303030303030304
510,3,1681,119,8,2,113,5,1,0,0,0,6,119,0,0.08403361344537816
511,1,930,182,2,21,180,2,0,0,0,0,2,182,0,0.12637362637362637
512,1,910,155,1,4,148,4,0,0,3,0,7,152,3,0.03225806451612903
513,3,909,86,0,0,76,4,0,0,6,0,10,80,6,0.0
514,3,908,124,0,0,114,4,0,0,6,0,10,118,6,0.0
515,3,896,221,1,0,211,0,8,0,2,0,10,219,2,0.004524886877828055
516,1,895,52,0,0,52,0,0,0,0,0,0,52,0,0.0
517,3,879,38,7,1,38,0,0,0,0,0,0,38,0,0.21052631578947367
518,1,878,2,0,37,2,0,0,0,0,0,0,2,0,18.5
519,1,876,347,0,1,335,12,0,0,0,0,12,347,0,0.002881844380403458
520,1,882,99,0,30,97,2,0,0,0,0,2,99,0,0.30303030303030304
521,1,881,210,0,6,202,4,0,0,4,0,8,206,4,0.02857142857142857
522,1,880,178,0,0,171,7,0,0,0,0,7,178,0,0.0
523,1,877,149,0,1,143,5,1,0,0,0,6,149,0,0.006711409395973154
524,1,845,77,0,1,73,0,0,0,4,0,4,73,4,0.012987012987012988
525,0,844,169,0,57,166,2,0,1,0,0,3,168,1,0.33727810650887574
526,0,850,237,0,0,229,2,6,0,0,0,8,237,0,0.0
527,1,849,86,0,3,85,1,0,0,0,0,1,86,0,0.03488372093023256
528,1,848,120,0,2,119,1,0,0,0,0,1,120,0,0.016666666666666666
529,1,847,234,0,0,224,6,0,0,4,0,10,230,4,0.0
530,1,846,280,0,1,277,3,0,0,0,0,3,280,0,0.0035714285714285713
531,1,826,319,5,0,308,5,0,0,6,0,11,313,6,0.01567398119122257
532,3,825,171,0,0,162,3,0,0,6,0,9,165,6,0.0
533,1,823,251,5,0,249,0,0,0,2,0,2,249,2,0.0199203187250996
534,3,812,135,0,0,128,4,1,0,2,0,7,133,2,0.0
535,1,793,1,0,37,1,0,0,0,0,0,0,1,0,37.0
536,1,792,1,0,1,1,0,0,0,0,0,0,1,0,1.0
537,1,798,264,2,0,261,3,0,0,0,0,3,264,0,0.007575757575757576
538,1,796,218,2,5,214,0,0,0,4,0,4,214,4,0.03211009174311927
539,1,795,52,0,4,52,0,0,0,0,0,0,52,0,0.07692307692307693
540,3,794,41,0,3,39,1,0,0,1,0,2,40,1,0.07317073170731707
541,1,791,67,0,1,66,1,0,0,0,0,1,67,0,0.014925373134328358
542,1,767,266,9,1,237,1,0,0,28,0,29,238,28,0.03759398496240601
543,1,766,165,0,0,156,5,0,0,4,0,9,161,4,0.0
544,3,765,70,0,0,66,0,0,0,4,0,4,66,4,0.0
545,1,769,247,1,0,239,8,0,0,0,0,8,247,0,0.004048582995951417
546,1,768,379,0,0,373,3,0,0,3,0,6,376,3,0.0
547,1,764,305,1,0,284,8,0,0,13,0,21,292,13,0.003278688524590164
548,1,745,26,0,0,23,0,3,0,0,0,3,26,0,0.0
549,1,744,28,0,0,27,1,0,0,0,0,1,28,0,0.0
550,1,743,37,0,0,35,2,0,0,0,0,2,37,0,0.0
551,1,742,46,0,0,46,0,0,0,0,0,0,46,0,0.0
552,1,747,164,2,13,150,8,0,1,5,0,14,158,6,0.09146341463414634
553,1,746,282,0,0,278,4,0,0,0,0,4,282,0,0.0
554,2,741,61,5,0,54,0,0,0,7,0,7,54,7,0.08196721311475409
555,1,740,68,3,0,68,0,0,0,0,0,0,68,0,0.04411764705882353
556,1,719,73,1,17,66,4,0,0,3,0,7,70,3,0.2465753424657534
557,1,718,641,0,0,628,11,2,0,0,0,13,641,0,0.0
558,1,717,122,0,0,115,7,0,0,0,0,7,122,0,0.0
559,1,721,654,1,50,617,32,0,0,5,0,37,649,5,0.0779816513761468
560,1,697,245,2,0,239,3,0,0,3,0,6,242,3,0.00816326530612245
561,1,696,173,0,0,173,0,0,0,0,0,0,173,0,0.0
562,1,695,64,0,1,64,0,0,0,0,0,0,64,0,0.015625
563,1,694,495,9,227,443,42,0,0,10,0,52,485,10,0.4767676767676768
564,1,698,144,0,0,137,2,0,0,5,0,7,139,5,0.0
565,1,693,476,3,212,452,16,0,0,8,0,24,468,8,0.45168067226890757
566,1,672,4,0,41,4,0,0,0,0,0,0,4,0,10.25
567,1,671,48,0,1,43,1,0,0,4,0,5,44,4,0.020833333333333332
568,2,670,77,1,38,76,1,0,0,0,0,1,77,0,0.5064935064935064
569,1,651,199,0,5,179,1,0,0,19,0,20,180,19,0.02512562814070352
570,2,649,43,0,1,42,1,0,0,0,0,1,43,0,0.023255813953488372
571,1,648,30,0,0,30,0,0,0,0,0,0,30,0,0.0
572,1,652,190,1,0,168,5,0,0,17,0,22,173,17,0.005263157894736842
573,1,650,96,0,5,90,0,0,0,6,0,6,90,6,0.052083333333333336
574,1,647,295,3,10,243,1,0,0,51,0,52,244,51,0.04406779661016949
575,1,637,102,0,1,87,2,0,0,13,0,15,89,13,0.00980392156862745
576,1,636,52,0,2,46,0,0,0,6,0,6,46,6,0.038461538461538464
577,1,641,71,0,5,61,0,0,0,10,0,10,61,10,0.07042253521126761
578,1,640,95,1,2,73,1,0,0,21,0,22,74,21,0.031578947368421054
579,1,610,132,10,1,124,5,1,0,2,0,8,130,2,0.08333333333333333
580,3,609,63,14,0,63,0,0,0,0,0,0,63,0,0.2222222222222222
581,1,598,187,6,0,182,5,0,0,0,0,5,187,0,0.03208556149732621
582,1,599,124,2,0,119,3,2,0,0,0,5,124,0,0.016129032258064516
583,3,1051,296,80,5,242,44,5,3,1,1,54,291,5,0.28716216216216217
584,3,1050,268,46,0,231,32,3,1,0,1,37,266,2,0.17164179104477612
585,1,1009,156,4,0,152,3,0,1,0,0,4,155,1,0.02564102564102564
586,1,1010,148,26,0,144,4,0,0,0,0,4,148,0,0.17567567567567569
587,1,983,195,14,0,190,5,0,0,0,0,5,195,0,0.07179487179487179
588,1,6821,229,7,0,220,5,4,0,0,0,9,229,0,0.03056768558951965
589,3,6820,111,4,0,105,6,0,0,0,0,6,111,0,0.036036036036036036
590,3,6819,169,34,1,148,17,4,0,0,0,21,169,0,0.20710059171597633
591,1,6777,127,6,0,124,3,0,0,0,0,3,127,0,0.047244094488188976
592,3,6760,139,27,0,125,12,2,0,0,0,14,139,0,0.19424460431654678
593,2,6732,60,8,4,58,2,0,0,0,0,2,60,0,0.2
594,3,6731,109,5,1,104,5,0,0,0,0,5,109,0,0.05504587155963303
595,1,6694,148,4,0,144,4,0,0,0,0,4,148,0,0.02702702702702703
596,0,6690,46,3,1,44,2,0,0,0,0,2,46,0,0.08695652173913043
597,3,6677,93,14,4,89,4,0,0,0,0,4,93,0,0.1935483870967742
598,1,6661,164,17,1,156,7,1,0,0,0,8,164,0,0.10975609756097561
599,0,6644,33,4,4,31,1,1,0,0,0,2,33,0,0.24242424242424243
600,1,6624,153,19,1,147,3,2,1,0,0,6,152,1,0.13071895424836602
601,1,6598,173,1,58,172,0,0,0,1,0,1,172,1,0.34104046242774566
602,1,6600,168,1,1,160,6,2,0,0,0,8,168,0,0.011904761904761904
603,3,6599,51,10,1,51,0,0,0,0,0,0,51,0,0.21568627450980393
604,1,6581,198,4,6,193,4,0,1,0,0,5,197,1,0.050505050505050504
605,3,6575,44,3,7,44,0,0,0,0,0,0,44,0,0.22727272727272727
606,3,6555,43,4,12,41,1,1,0,0,0,2,43,0,0.37209302325581395
607,1,6524,105,3,3,101,3,1,0,0,0,4,105,0,0.05714285714285714
608,1,6514,272,5,4,265,4,3,0,0,0,7,272,0,0.03308823529411765
609,1,6513,148,9,6,143,2,3,0,0,0,5,148,0,0.10135135135135136
610,1,6497,91,13,14,86,2,3,0,0,0,5,91,0,0.2967032967032967
611,3,6475,188,26,3,166,19,1,2,0,0,22,186,2,0.15425531914893617
612,1,6908,60,3,0,56,1,3,0,0,0,4,60,0,0.05
613,1,6862,110,2,0,107,2,0,1,0,0,3,109,1,0.01818181818181818
614,2,6831,101,6,0,99,1,1,0,0,0,2,101,0,0.0594059405940594
615,1,6440,122,18,20,120,1,1,0,0,0,2,122,0,0.3114754098360656
616,1,6338,105,4,1,102,2,1,0,0,0,3,105,0,0.047619047619047616
617,1,6337,56,1,0,54,1,1,0,0,0,2,56,0,0.017857142857142856
618,1,6302,219,5,0,213,6,0,0,0,0,6,219,0,0.0228310502283105
619,3,6303,87,1,1,83,2,2,0,0,0,4,87,0,0.022988505747126436
620,1,6291,109,3,0,105,2,2,0,0,0,4,109,0,0.027522935779816515
621,1,6290,50,1,1,49,1,0,0,0,0,1,50,0,0.04
622,3,6281,173,16,0,156,17,0,0,0,0,17,173,0,0.09248554913294797
623,1,6260,101,1,0,100,1,0,0,0,0,1,101,0,0.009900990099009901
624,3,6239,105,8,2,97,7,0,1,0,0,8,104,1,0.09523809523809523
625,3,6238,89,4,1,84,5,0,0,0,0,5,89,0,0.056179775280898875
626,1,6237,101,1,2,98,2,1,0,0,0,3,101,0,0.0297029702970297
627,1,6237,90,4,1,88,1,0,0,1,0,2,89,1,0.05555555555555555
628,3,6236,113,27,0,102,11,0,0,0,0,11,113,0,0.23893805309734514
629,1,6201,126,6,2,120,5,1,0,0,0,6,126,0,0.06349206349206349
630,1,6166,441,31,2,423,13,2,3,0,0,18,438,3,0.07482993197278912
631,3,6167,302,186,3,244,50,2,4,1,1,58,296,6,0.6258278145695364
632,3,6165,185,40,2,171,12,2,0,0,0,14,185,0,0.22702702702702704
633,3,6146,155,33,0,138,16,0,0,0,1,17,154,1,0.2129032258064516
634,1,6054,177,7,1,173,2,2,0,0,0,4,177,0,0.04519774011299435
635,3,6008,309,102,1,260,43,5,1,0,0,49,308,1,0.3333333333333333
636,1,5995,326,2,1,319,7,0,0,0,0,7,326,0,0.009202453987730062
637,1,5994,265,6,0,259,6,0,0,0,0,6,265,0,0.022641509433962263
638,1,5964,199,8,1,193,4,1,1,0,0,6,198,1,0.04522613065326633
639,3,5965,226,93,3,203,20,3,0,0,0,23,226,0,0.4247787610619469
640,1,6421,129,5,0,127,2,0,0,0,0,2,129,0,0.03875968992248062
641,0,6410,63,11,1,61,2,0,0,0,0,2,63,0,0.19047619047619047
642,1,6388,185,1,0,180,3,2,0,0,0,5,185,0,0.005405405405405406
643,3,6390,54,0,0,53,1,0,0,0,0,1,54,0,0.0
644,1,6389,167,4,0,164,3,0,0,0,0,3,167,0,0.023952095808383235
645,1,6378,53,3,0,51,2,0,0,0,0,2,53,0,0.05660377358490566
646,1,6356,352,4,0,348,3,1,0,0,0,4,352,0,0.011363636363636364
647,1,6122,185,3,1,178,6,1,0,0,0,7,185,0,0.021621621621621623
648,3,6121,198,30,3,152,42,0,3,0,1,46,194,4,0.16666666666666666
649,2,6120,59,1,0,56,1,1,1,0,0,3,58,1,0.01694915254237288
650,2,5947,49,1,0,48,1,0,0,0,0,1,49,0,0.02040816326530612
651,1,5946,126,4,1,122,3,1,0,0,0,4,126,0,0.03968253968253968
652,1,5945,120,1,1,117,3,0,0,0,0,3,120,0,0.016666666666666666
653,3,5944,180,120,0,145,33,0,2,0,0,35,178,2,0.6666666666666666
654,3,5886,85,0,0,79,5,1,0,0,0,6,85,0,0.0
655,1,5887,230,6,0,222,6,2,0,0,0,8,230,0,0.02608695652173913
656,3,5863,248,52,1,206,39,2,0,0,1,42,247,1,0.21370967741935484
657,1,5862,297,8,0,292,3,2,0,0,0,5,297,0,0.026936026936026935
658,1,5845,158,6,0,153,4,1,0,0,0,5,158,0,0.0379746835443038
659,1,5844,124,3,0,121,3,0,0,0,0,3,124,0,0.024193548387096774
660,1,5843,213,1,0,208,5,0,0,0,0,5,213,0,0.004694835680751174
661,1,5820,114,0,20,113,1,0,0,0,0,1,114,0,0.17543859649122806
662,1,5770,182,10,0,179,3,0,0,0,0,3,182,0,0.054945054945054944
663,1,5769,178,14,1,173,3,2,0,0,0,5,178,0,0.08426966292134831
664,1,5760,166,0,0,162,3,1,0,0,0,4,166,0,0.0
665,1,5750,143,5,0,139,3,1,0,0,0,4,143,0,0.03496503496503497
666,1,5741,170,3,17,169,1,0,0,0,0,1,170,0,0.11764705882352941
667,1,5706,196,5,0,192,3,1,0,0,0,4,196,0,0.025510204081632654
668,1,5667,103,0,0,101,2,0,0,0,0,2,103,0,0.0
669,3,5666,114,11,0,102,11,0,1,0,0,12,113,1,0.09649122807017543
670,1,5665,136,6,0,131,2,1,2,0,0,5,134,2,0.04411764705882353
671,2,5647,53,3,1,52,1,0,0,0,0,1,53,0,0.07547169811320754
672,2,5646,63,0,3,62,1,0,0,0,0,1,63,0,0.047619047619047616
673,3,5645,150,14,0,141,9,0,0,0,0,9,150,0,0.09333333333333334
674,2,5626,154,8,0,153,1,0,0,0,0,1,154,0,0.05194805194805195
675,1,5625,114,21,0,111,3,0,0,0,0,3,114,0,0.18421052631578946
676,1,5619,139,4,0,135,4,0,0,0,0,4,139,0,0.02877697841726619
677,1,5618,96,1,0,94,2,0,0,0,0,2,96,0,0.010416666666666666
678,1,5608,177,15,0,174,3,0,0,0,0,3,177,0,0.0847457627118644
679,1,5599,320,6,60,318,2,0,0,0,0,2,320,0,0.20625
680,1,5598,336,154,111,328,4,3,1,0,0,8,335,1,0.7886904761904762
681,1,5922,54,2,4,54,0,0,0,0,0,0,54,0,0.1111111111111111
682,2,5921,74,1,0,74,0,0,0,0,0,0,74,0,0.013513513513513514
683,1,5920,79,2,0,78,0,1,0,0,0,1,79,0,0.02531645569620253
684,2,5904,50,10,0,50,0,0,0,0,0,0,50,0,0.2
685,1,5893,183,13,0,180,3,0,0,0,0,3,183,0,0.07103825136612021
686,1,5867,73,12,0,72,1,0,0,0,0,1,73,0,0.1643835616438356
687,1,5866,103,15,0,101,2,0,0,0,0,2,103,0,0.14563106796116504
688,1,5730,90,2,0,90,0,0,0,0,0,0,90,0,0.022222222222222223
689,1,5731,124,13,2,122,0,2,0,0,0,2,124,0,0.12096774193548387
690,2,5323,90,14,0,90,0,0,0,0,0,0,90,0,0.15555555555555556
691,1,5324,303,11,0,297,4,2,0,0,0,6,303,0,0.036303630363036306
692,1,5316,309,10,0,300,2,0,7,0,0,9,302,7,0.032362459546925564
693,3,5308,220,52,1,193,25,0,1,1,0,27,218,2,0.2409090909090909
694,1,5309,126,0,1,125,1,0,0,0,0,1,126,0,0.007936507936507936
695,1,5288,928,53,0,906,16,5,0,1,0,22,927,1,0.057112068965517244
696,3,5287,391,136,0,343,43,4,1,0,0,48,390,1,0.34782608695652173
697,2,5274,150,2,1,146,4,0,0,0,0,4,150,0,0.02
698,1,5273,223,1,1,219,4,0,0,0,0,4,223,0,0.008968609865470852
699,1,5272,174,2,0,166,8,0,0,0,0,8,174,0,0.011494252873563218
700,1,5271,0,0,1,0,0,0,0,0,0,0,0,0,0.0
701,1,5202,102,1,1,101,1,0,0,0,0,1,102,0,0.0196078431372549
702,1,5196,344,20,0,341,2,1,0,0,0,3,344,0,0.05813953488372093
703,3,5182,135,26,0,123,9,0,2,1,0,12,132,3,0.1925925925925926
704,1,5178,334,13,1,332,2,0,0,0,0,2,334,0,0.041916167664670656
705,1,5162,49,3,0,49,0,0,0,0,0,0,49,0,0.061224489795918366
706,1,5124,404,17,0,402,2,0,0,0,0,2,404,0,0.04207920792079208
707,1,5123,185,5,0,181,4,0,0,0,0,4,185,0,0.02702702702702703
708,3,5122,354,184,1,306,44,0,3,0,1,48,350,4,0.5225988700564972
709,2,5041,78,16,0,78,0,0,0,0,0,0,78,0,0.20512820512820512
